step,alive,fused_us
1359,1000000,459.281
1360,1000000,390.785
1361,1000000,404.644
1362,1000000,460.485
1363,1000000,384.257
1364,1000000,383.554
1365,1000000,405.449
1366,1000000,433.469
1367,1000000,387.270
1368,1000000,433.871
1369,1000000,404.946
1370,1000000,407.356
1371,1000000,402.636
1372,1000000,387.973
1373,1000000,419.409
1374,1000000,489.511
1375,1000000,418.103
1376,1000000,412.177
1377,1000000,419.207
1378,1000000,442.006
1379,1000000,450.141
1380,1000000,434.574
1381,1000000,396.510
1382,1000000,393.296
1383,1000000,388.977
1384,1000000,387.370
1385,1000000,461.792
1386,1000000,413.583
1387,1000000,415.190
1388,1000000,384.458
1389,1000000,382.048
1390,1000000,391.086
1391,1000000,454.962
1392,1000000,390.986
1393,1000000,385.663
1394,1000000,395.706
1395,1000000,422.924
1396,1000000,377.829
1397,1000000,401.532
1398,1000000,437.386
1399,1000000,407.457
1400,1000000,395.304
1401,1000000,393.296
1402,1000000,411.173
1403,1000000,420.614
1404,1000000,459.983
1405,1000000,391.488
1406,1000000,395.405
1407,1000000,435.980
1408,1000000,424.731
1409,1000000,432.465
1410,1000000,381.947
1411,1000000,402.938
1412,1000000,392.593
1413,1000000,476.354
1414,1000000,391.890
1415,1000000,394.803
1416,1000000,468.219
1417,1000000,409.064
1418,1000000,386.467
1419,1000000,400.828
1420,1000000,440.499
1421,1000000,393.798
1422,1000000,460.485
1423,1000000,400.326
1424,1000000,411.675
1425,1000000,487.904
1426,1000000,424.330
1427,1000000,386.266
1428,1000000,399.523
1429,1000000,454.158
1430,1000000,403.340
1431,1000000,401.331
1432,1000000,468.420
1433,1000000,410.972
1434,1000000,418.003
1435,1000000,400.125
1436,1000000,423.727
1437,1000000,378.030
1438,1000000,375.720
1439,1000000,381.947
1440,1000000,428.849
1441,1000000,442.709
1442,1000000,464.704
1443,1000000,392.593
1444,1000000,402.335
1445,1000000,450.241
1446,1000000,482.179
1447,1000000,387.270
1448,1000000,387.872
1449,1000000,435.277
1450,1000000,411.373
1451,1000000,448.935
1452,1000000,416.496
1453,1000000,403.138
1454,1000000,387.872
1455,1000000,467.917
1456,1000000,390.684
1457,1000000,406.653
1458,1000000,450.743
1459,1000000,387.169
1460,1000000,382.147
1461,1000000,399.623
1462,1000000,412.278
1463,1000000,379.838
1464,1000000,417.199
1465,1000000,404.946
1466,1000000,441.905
1467,1000000,386.165
1468,1000000,456.066
1469,1000000,380.139
1470,1000000,467.014
1471,1000000,472.839
1472,1000000,418.706
1473,1000000,386.065
1474,1000000,412.981
1475,1000000,446.324
1476,1000000,477.961
1477,1000000,386.969
1478,1000000,436.884
1479,1000000,390.483
1480,1000000,391.186
1481,1000000,391.789
1482,1000000,404.645
1483,1000000,474.245
1484,1000000,404.745
1485,1000000,461.791
1486,1000000,403.339
1487,1000000,447.530
1488,1000000,382.951
1489,1000000,427.142
1490,1000000,412.881
1491,1000000,467.717
1492,1000000,394.902
1493,1000000,408.060
1494,1000000,454.660
1495,1000000,426.940
1496,1000000,388.877
1497,1000000,392.793
1498,1000000,437.285
1499,1000000,449.136
1500,1000000,442.608
1501,1000000,383.554
1502,1000000,401.732
1503,1000000,448.233
1504,1000000,423.024
1505,1000000,386.868
1506,1000000,438.289
1507,1000000,396.209
1508,1000000,386.567
1509,1000000,477.660
1510,1000000,390.082
1511,1000000,419.509
1512,1000000,450.744
1513,1000000,385.964
1514,1000000,386.165
1515,1000000,397.314
1516,1000000,451.647
1517,1000000,385.462
1518,1000000,404.544
1519,1000000,426.640
1520,1000000,470.127
1521,1000000,400.025
1522,1000000,432.866
1523,1000000,390.182
1524,1000000,434.774
1525,1000000,452.250
1526,1000000,387.571
1527,1000000,387.973
1528,1000000,434.272
1529,1000000,391.990
1530,1000000,383.553
1531,1000000,399.322
1532,1000000,458.377
1533,1000000,414.287
1534,1000000,422.321
1535,1000000,384.960
1536,1000000,383.855
1537,1000000,433.971
1538,1000000,425.635
1539,1000000,463.097
1540,1000000,385.361
1541,1000000,447.931
1542,1000000,469.223
1543,1000000,423.326
1544,1000000,392.492
1545,1000000,405.749
1546,1000000,404.143
1547,1000000,436.180
1548,1000000,389.278
1549,1000000,400.025
1550,1000000,456.267
1551,1000000,400.025
1552,1000000,399.222
1553,1000000,389.580
1554,1000000,416.897
1555,1000000,389.077
1556,1000000,474.345
1557,1000000,482.481
1558,1000000,453.254
1559,1000000,384.458
1560,1000000,410.369
1561,1000000,389.078
1562,1000000,427.945
1563,1000000,456.669
1564,1000000,443.813
1565,1000000,403.942
1566,1000000,399.422
1567,1000000,455.163
1568,1000000,444.617
1569,1000000,393.196
1570,1000000,389.479
1571,1000000,413.985
1572,1000000,478.965
1573,1000000,387.270
1574,1000000,391.990
1575,1000000,469.926
1576,1000000,410.671
1577,1000000,435.779
1578,1000000,397.715
1579,1000000,381.143
1580,1000000,401.532
1581,1000000,400.527
1582,1000000,391.589
1583,1000000,423.526
1584,1000000,389.881
1585,1000000,466.913
1586,1000000,398.921
1587,1000000,453.354
1588,1000000,461.088
1589,1000000,403.138
1590,1000000,400.025
1591,1000000,439.093
1592,1000000,424.129
1593,1000000,471.534
1594,1000000,390.885
1595,1000000,419.911
1596,1000000,460.385
1597,1000000,454.560
1598,1000000,406.754
1599,1000000,395.405
1600,1000000,398.619
1601,1000000,416.596
1602,1000000,470.629
1603,1000000,390.383
1604,1000000,442.407
1605,1000000,389.379
1606,1000000,388.676
1607,1000000,389.780
1608,1000000,425.133
1609,1000000,391.990
1610,1000000,470.328
1611,1000000,404.042
1612,1000000,445.823
1613,1000000,395.204
1614,1000000,423.627
1615,1000000,389.480
1616,1000000,415.190
1617,1000000,406.051
1618,1000000,464.805
1619,1000000,398.117
1620,1000000,418.103
1621,1000000,435.879
1622,1000000,437.386
1623,1000000,385.663
1624,1000000,386.366
1625,1000000,396.610
1626,1000000,416.495
1627,1000000,395.103
1628,1000000,449.337
1629,1000000,392.693
1630,1000000,454.359
1631,1000000,397.615
1632,1000000,388.174
1633,1000000,409.868
1634,1000000,386.667
1635,1000000,473.140
1636,1000000,381.847
1637,1000000,392.794
1638,1000000,391.388
1639,1000000,408.963
1640,1000000,421.518
1641,1000000,408.561
1642,1000000,407.759
1643,1000000,389.077
1644,1000000,466.411
1645,1000000,373.310
1646,1000000,442.006
1647,1000000,381.144
1648,1000000,448.936
1649,1000000,412.278
1650,1000000,416.897
1651,1000000,386.366
1652,1000000,467.516
1653,1000000,403.138
1654,1000000,415.994
1655,1000000,457.071
1656,1000000,389.078
1657,1000000,386.667
1658,1000000,390.886
1659,1000000,464.201
1660,1000000,471.333
1661,1000000,377.829
1662,1000000,379.235
1663,1000000,460.988
1664,1000000,418.103
1665,1000000,398.719
1666,1000000,403.841
1667,1000000,462.996
1668,1000000,404.845
1669,1000000,447.730
1670,1000000,376.524
1671,1000000,431.561
1672,1000000,395.204
1673,1000000,409.766
1674,1000000,424.631
1675,1000000,394.903
1676,1000000,383.655
1677,1000000,400.728
1678,1000000,392.593
1679,1000000,392.492
1680,1000000,414.387
1681,1000000,412.981
1682,1000000,382.851
1683,1000000,465.407
1684,1000000,402.536
1685,1000000,434.574
1686,1000000,468.721
1687,1000000,379.336
1688,1000000,387.270
1689,1000000,438.290
1690,1000000,466.612
1691,1000000,412.981
1692,1000000,392.593
1693,1000000,392.492
1694,1000000,443.010
1695,1000000,466.511
1696,1000000,389.178
1697,1000000,388.977
1698,1000000,463.599
1699,1000000,388.977
1700,1000000,394.903
1701,1000000,392.291
1702,1000000,432.063
1703,1000000,386.968
1704,1000000,474.848
1705,1000000,407.658
1706,1000000,397.012
1707,1000000,382.951
1708,1000000,455.264
1709,1000000,391.187
1710,1000000,460.083
1711,1000000,394.803
1712,1000000,392.292
1713,1000000,385.462
1714,1000000,394.401
1715,1000000,443.312
1716,1000000,466.612
1717,1000000,456.167
1718,1000000,393.999
1719,1000000,394.099
1720,1000000,453.456
1721,1000000,456.770
1722,1000000,388.777
1723,1000000,466.211
1724,1000000,390.785
1725,1000000,383.855
1726,1000000,380.942
1727,1000000,404.846
1728,1000000,440.701
1729,1000000,402.134
1730,1000000,403.439
1731,1000000,403.139
1732,1000000,396.710
1733,1000000,435.980
1734,1000000,385.763
1735,1000000,489.310
1736,1000000,423.125
1737,1000000,409.165
1738,1000000,382.248
1739,1000000,478.664
1740,1000000,395.605
1741,1000000,443.713
1742,1000000,428.347
1743,1000000,454.058
1744,1000000,397.112
1745,1000000,443.613
1746,1000000,453.656
1747,1000000,403.239
1748,1000000,402.436
1749,1000000,408.562
1750,1000000,384.759
1751,1000000,378.030
1752,1000000,390.685
1753,1000000,408.060
1754,1000000,430.556
1755,1000000,476.756
1756,1000000,400.829
1757,1000000,404.645
1758,1000000,407.356
1759,1000000,458.980
1760,1000000,403.841
1761,1000000,398.217
1762,1000000,395.908
1763,1000000,394.602
1764,1000000,390.886
1765,1000000,381.244
1766,1000000,399.623
1767,1000000,459.180
1768,1000000,401.933
1769,1000000,399.623
1770,1000000,392.291
1771,1000000,444.316
1772,1000000,452.150
1773,1000000,401.230
1774,1000000,434.273
1775,1000000,383.554
1776,1000000,384.759
1777,1000000,401.230
1778,1000000,406.754
1779,1000000,445.622
1780,1000000,462.594
1781,1000000,473.944
1782,1000000,394.099
1783,1000000,448.936
1784,1000000,401.833
1785,1000000,470.529
1786,1000000,417.500
1787,1000000,414.387
1788,1000000,449.638
1789,1000000,467.516
1790,1000000,398.920
1791,1000000,384.759
1792,1000000,460.385
1793,1000000,408.261
1794,1000000,393.397
1795,1000000,390.483
1796,1000000,436.984
1797,1000000,402.937
1798,1000000,403.239
1799,1000000,396.108
1800,1000000,460.586
1801,1000000,379.637
1802,1000000,375.519
1803,1000000,420.814
1804,1000000,475.250
1805,1000000,390.282
1806,1000000,399.422
1807,1000000,397.916
1808,1000000,475.551
1809,1000000,400.828
1810,1000000,396.309
1811,1000000,384.558
1812,1000000,443.412
1813,1000000,473.943
1814,1000000,427.242
1815,1000000,383.655
1816,1000000,397.113
1817,1000000,418.103
1818,1000000,399.121
1819,1000000,399.021
1820,1000000,456.870
1821,1000000,385.060
1822,1000000,397.715
1823,1000000,402.782
1824,1000000,398.663
1825,1000000,440.951
1826,1000000,411.119
1827,1000000,401.979
1828,1000000,387.917
1829,1000000,435.326
1830,1000000,402.280
1831,1000000,451.798
1832,1000000,387.715
1833,1000000,429.902
1834,1000000,464.254
1835,1000000,461.743
1836,1000000,384.501
1837,1000000,408.206
1838,1000000,432.614
1839,1000000,463.852
1840,1000000,399.066
1841,1000000,404.891
1842,1000000,389.122
1843,1000000,402.681
1844,1000000,469.377
1845,1000000,388.519
1846,1000000,409.512
1847,1000000,382.492
1848,1000000,494.387
1849,1000000,393.341
1850,1000000,450.293
1851,1000000,388.217
1852,1000000,473.194
1853,1000000,411.018
1854,1000000,406.700
1855,1000000,375.360
1856,1000000,464.354
1857,1000000,384.100
1858,1000000,408.507
1859,1000000,457.324
1860,1000000,380.685
1861,1000000,384.702
1862,1000000,414.936
1863,1000000,436.130
1864,1000000,399.366
1865,1000000,464.254
1866,1000000,394.144
1867,1000000,389.423
1868,1000000,392.838
1869,1000000,447.178
1870,1000000,385.706
1871,1000000,423.976
1872,1000000,439.344
1873,1000000,392.336
1874,1000000,389.323
1875,1000000,390.427
1876,1000000,378.073
1877,1000000,423.775
1878,1000000,471.184
1879,1000000,446.676
1880,1000000,393.240
1881,1000000,386.209
1882,1000000,465.459
1883,1000000,458.830
1884,1000000,376.567
1885,1000000,386.510
1886,1000000,462.446
1887,1000000,404.590
1888,1000000,378.273
1889,1000000,396.655
1890,1000000,409.613
1891,1000000,425.985
1892,1000000,400.471
1893,1000000,392.637
1894,1000000,446.576
1895,1000000,385.204
1896,1000000,433.920
1897,1000000,413.329
1898,1000000,418.552
1899,1000000,457.524
1900,1000000,397.860
1901,1000000,395.450
1902,1000000,432.514
1903,1000000,444.065
1904,1000000,422.369
1905,1000000,408.206
1906,1000000,404.088
1907,1000000,403.485
1908,1000000,432.212
1909,1000000,400.371
1910,1000000,428.998
1911,1000000,434.724
1912,1000000,424.277
1913,1000000,405.996
1914,1000000,404.590
1915,1000000,429.500
1916,1000000,437.435
1917,1000000,405.595
1918,1000000,425.884
1919,1000000,419.958
1920,1000000,459.031
1921,1000000,389.524
1922,1000000,389.624
1923,1000000,496.597
1924,1000000,388.117
1925,1000000,440.349
1926,1000000,403.686
1927,1000000,384.300
1928,1000000,397.057
1929,1000000,420.862
1930,1000000,434.724
1931,1000000,437.636
1932,1000000,399.367
1933,1000000,401.476
1934,1000000,434.121
1935,1000000,431.509
1936,1000000,446.475
1937,1000000,394.847
1938,1000000,415.438
1939,1000000,380.583
1940,1000000,386.008
1941,1000000,416.443
1942,1000000,424.076
1943,1000000,408.608
1944,1000000,454.410
1945,1000000,443.563
1946,1000000,456.118
1947,1000000,416.141
1948,1000000,420.862
1949,1000000,402.381
1950,1000000,439.344
1951,1000000,452.502
1952,1000000,454.008
1953,1000000,419.656
1954,1000000,439.343
1955,1000000,431.710
1956,1000000,453.708
1957,1000000,406.197
1958,1000000,419.858
1959,1000000,400.070
1960,1000000,381.086
1961,1000000,402.681
1962,1000000,397.157
1963,1000000,397.961
1964,1000000,406.599
1965,1000000,407.000
1966,1000000,399.769
1967,1000000,376.767
1968,1000000,382.793
1969,1000000,398.061
1970,1000000,399.969
1971,1000000,394.345
1972,1000000,407.604
1973,1000000,422.268
1974,1000000,395.048
1975,1000000,402.280
1976,1000000,421.766
1977,1000000,394.345
1978,1000000,404.490
1979,1000000,433.217
1980,1000000,395.048
1981,1000000,409.612
1982,1000000,408.407
1983,1000000,407.804
1984,1000000,392.637
1985,1000000,390.728
1986,1000000,441.755
1987,1000000,403.183
1988,1000000,394.244
1989,1000000,404.188
1990,1000000,414.635
1991,1000000,381.890
1992,1000000,383.095
1993,1000000,452.301
1994,1000000,452.200
1995,1000000,385.706
1996,1000000,387.916
1997,1000000,413.027
1998,1000000,429.802
1999,1000000,461.542
2000,1000000,403.987
2001,1000000,392.436
2002,1000000,458.629
2003,1000000,453.105
2004,1000000,441.654
2005,1000000,413.228
2006,1000000,384.501
2007,1000000,387.113
2008,1000000,479.019
2009,1000000,396.053
2010,1000000,410.315
2011,1000000,468.372
2012,1000000,386.209
2013,1000000,383.899
2014,1000000,405.294
2015,1000000,432.112
2016,1000000,421.465
2017,1000000,418.049
2018,1000000,379.278
2019,1000000,392.938
2020,1000000,390.628
2021,1000000,415.639
2022,1000000,423.775
2023,1000000,401.979
2024,1000000,453.908
2025,1000000,391.934
2026,1000000,456.721
2027,1000000,463.149
2028,1000000,413.530
2029,1000000,391.734
2030,1000000,389.423
2031,1000000,452.402
2032,1000000,481.330
2033,1000000,379.278
2034,1000000,436.532
2035,1000000,395.651
2036,1000000,397.659
2037,1000000,452.402
2038,1000000,389.624
2039,1000000,421.967
2040,1000000,457.123
2041,1000000,388.318
