step,alive,fused_us
1092,1000000,3055.388
1093,1000000,3023.356
1094,1000000,3023.959
1095,1000000,3043.338
1096,1000000,3049.162
1097,1000000,3062.517
1098,1000000,3031.690
1099,1000000,3030.385
1100,1000000,3062.618
1101,1000000,3041.430
1102,1000000,3044.643
1103,1000000,3106.197
1104,1000000,3074.868
1105,1000000,3096.959
1106,1000000,3178.294
1107,1000000,3194.461
1108,1000000,3158.111
1109,1000000,3248.985
1110,1000000,3177.792
1111,1000000,3153.492
1112,1000000,3163.734
1113,1000000,3058.299
1114,1000000,3063.119
1115,1000000,3063.823
1116,1000000,3049.263
1117,1000000,3126.280
1118,1000000,3101.176
1119,1000000,3168.754
1120,1000000,3132.205
1121,1000000,3007.490
1122,1000000,3059.404
1123,1000000,3052.275
1124,1000000,3054.283
1125,1000000,3059.605
1126,1000000,3066.935
1127,1000000,3049.363
1128,1000000,3103.587
1129,1000000,3053.881
1130,1000000,3088.926
1131,1000000,3072.056
1132,1000000,3144.857
1133,1000000,3150.881
1134,1000000,3154.596
1135,1000000,3163.835
1136,1000000,3562.678
1137,1000000,3049.362
1138,1000000,3035.305
1139,1000000,3051.271
1140,1000000,3020.142
1141,1000000,3048.559
1142,1000000,3037.012
1143,1000000,3015.725
1144,1000000,3049.263
1145,1000000,3029.079
1146,1000000,3045.347
1147,1000000,3025.765
1148,1000000,3011.105
1149,1000000,3006.988
1150,1000000,3055.789
1151,1000000,3045.346
1152,1000000,3080.793
1153,1000000,3078.181
1154,1000000,3031.088
1155,1000000,3030.686
1156,1000000,3063.521
1157,1000000,3050.267
1158,1000000,3048.660
1159,1000000,3053.379
1160,1000000,3107.603
1161,1000000,3042.033
1162,1000000,3040.627
1163,1000000,3088.122
1164,1000000,3086.817
1165,1000000,3170.160
1166,1000000,3156.806
1167,1000000,3194.963
1168,1000000,3284.130
1169,1000000,3042.735
1170,1000000,3035.907
1171,1000000,3091.135
1172,1000000,3041.229
1173,1000000,3027.472
1174,1000000,3073.562
1175,1000000,3202.394
1176,1000000,3094.850
1177,1000000,3026.770
1178,1000000,3050.367
1179,1000000,3057.497
1180,1000000,3068.442
1181,1000000,3164.939
1182,1000000,3151.685
1183,1000000,3170.362
1184,1000000,3160.119
1185,1000000,3054.685
1186,1000000,3042.535
1187,1000000,3115.636
1188,1000000,3114.832
1189,1000000,3164.236
1190,1000000,3186.728
1191,1000000,3188.235
1192,1000000,3158.412
1193,1000000,3027.171
1194,1000000,3051.170
1195,1000000,3053.580
1196,1000000,3052.275
1197,1000000,3043.037
1198,1000000,3159.517
1199,1000000,3158.010
1200,1000000,3382.436
1201,1000000,3076.073
1202,1000000,3029.380
1203,1000000,3053.379
1204,1000000,3032.493
1205,1000000,3027.272
1206,1000000,3038.919
1207,1000000,3044.844
1208,1000000,3098.264
1209,1000000,3020.845
1210,1000000,3017.431
1211,1000000,3019.641
1212,1000000,3043.539
1213,1000000,3058.902
1214,1000000,3053.279
1215,1000000,3040.928
1216,1000000,3106.599
1217,1000000,3028.477
1218,1000000,3045.447
1219,1000000,3043.841
1220,1000000,3047.254
1221,1000000,3073.764
1222,1000000,3046.752
1223,1000000,3119.351
1224,1000000,3161.324
1225,1000000,3020.745
1226,1000000,3040.526
1227,1000000,3047.656
1228,1000000,3018.837
1229,1000000,3017.431
1230,1000000,3025.364
1231,1000000,3047.757
1232,1000000,3245.069
1233,1000000,3026.871
1234,1000000,3034.602
1235,1000000,3044.142
1236,1000000,3017.732
1237,1000000,3021.950
1238,1000000,3052.576
1239,1000000,3073.864
1240,1000000,3069.947
1241,1000000,3019.339
1242,1000000,3020.644
1243,1000000,3051.070
1244,1000000,3050.668
1245,1000000,3068.843
